id,gtin,mpn,sku,name
pcmg_276,,PC51417,41592735,HP Inc. EliteBook 840 G1/Core i5-4300U 1.9GHz/4GB RAM/128GB SSD/NO_ODD/14/Win 10 HOME 64BIT/Grade B - Refurbished (PC5-1417)
pcmg_277,,PC51418,41592736,Dell Latitude E5440/Core i5-4300U 1.9GHz/4GB RAM/128GB SSD/NO_ODD/14/Win 10 HOME 64BIT/Grade B - Refurbished (PC5-1418)
pcmg_285,,PC51002,41039313,HP Inc. EliteBook Revolve 810 G1 Notebook PC - Intel Core i5-3437U 1.9GHz Dual-Core; 4GB DDR3; 250GB SSD; 11.6in HD Display; Integrated Graphics; GigE; DP; Refurbished (PC5-1002)
pcmg_286,,PC51003,41039314,HP Inc. EliteBook Revolve 810 G1 Notebook PC - Intel Core i5-3437U 1.9GHz Dual-Core; 8GB DDR3; 120GB SSD; 11.6in HD Display; Integrated Graphics; GigE; DP; Refurbished (PC5-1003)
pcmg_287,,PC51006,41039317,HP Inc. EliteBook Revolve 810 G2 Notebook PC - Intel Core i5-4300U 1.9GHz Dual-Core; 4GB DDR3; 250GB SSD; 11.6in HD Display; Integrated Graphics; GigE; DP; Refurbished (PC5-1006)
pcmg_288,,PC51014,41039324,HP Inc. ProBook 6470b Notebook 14HD Intel Core i5-3210M 2.5Ghz 120GB SSD HD DVD-ROM Windows 10 Professional 64bit Refurbished (PC5-1014)
pcmg_289,,PC51088,41039346,Dell Latitude E7450 Intel Core i7-5600U Dual-Core 2.6GHz Ultrabook PC - 8GB DDR3L SDRAM; 512GB SSD; 14in HD; Microsoft Windows 10 Pro 64-bit - Refurbished (PC5-1088)
pcmg_290,,PC50972,41039286,Dell Latitude E6440 Notebook - 14in HD Display; Intel Core i5-4300M Dual-Core 2.60GHz; 8GB RAM; 250GB SSD; DVD+/-RW; Windows 10 Professional 64-bit - Refurbished (PC5-0972)
pcmg_291,,PC50981,41039295,Dell Latitude E7240 Notebook - 12.5in HD Display; Intel Core i5-4300U Dual-Core 1.90GHz; 8GB RAM; 128GB SSD; No ODD; Windows 10 Professional 64-bit - Refurbished (PC5-0981)
pcmg_292,,PC50983,41039296,Dell Latitude E7440 Notebook - 14in HD Display; Intel Core i5-4300U Dual-Core 1.90GHz; 4GB RAM; 320GB 7200rpm SATA; No ODD; Windows 10 Professional 64-bit - Refurbished (PC5-0983)
pcmg_293,,PC50985,41039298,Dell Latitude E7440 Notebook - 14in HD Display; Intel Core i5-4300U Dual-Core 1.90GHz; 8GB RAM; 320GB 7200rpm SATA; No ODD; Windows 10 Professional 64-bit - Refurbished (PC5-0985)
pcmg_294,,PC51126,41039350,Dell Latitude E5440 Intel Core i5-4300U Dual-Core 1.90GHz Notebook PC - 8GB RAM; 128GB SSD; 14in HD; DVD-ROM; Microsoft Windows 10 Pro 64-bit - Refurbished (PC5-1126)
pcmg_295,,PC50995,41039306,HP Inc. ProBook 640 G1 Core i5-4300M 2.6GHz/4GB RAM/500GB/DVDRW/14/Win 10 Pro 64bit - Refurbished (PC5-0995)
pcmg_296,,PC50998,41039309,HP Inc. ProBook 640 G1 Notebook 14HD Intel Core i5-4300M 2.6GHz 500GB HD DVD-ROM Windows 10 Professional 64bit Refurbished (PC5-0998)
pcmg_297,,PC51010,41039320,HP Inc. EliteBook Revolve 840 G1 Notebook PC - Intel Core i5-4300U 1.9GHz Dual-Core; 4GB DDR3L; 120GB SSD; 14in HD Display; Integrated Graphics; GigE; DP; VGA; Refurbished (PC5-1010)
pcmg_298,,PC51013,41039323,HP Inc. EliteBook 840 G1 Notebook PC - Intel Core i5-4300U 1.9GHz Dual-Core; 8GB DDR3L; 750GB SATA; 14in HD Display; Integrated Graphics; GigE; DP; VGA; Refurbished (PC5-1013)
pcmg_299,,PC51085,41039343,Dell Latitude E7440 Notebook - 14in HD Display; Intel Core i5-4300U Dual-Core 1.90GHz; 8GB RAM; 500GB 7200rpm SATA; No ODD; Webcam; Windows 10 Professional 64-bit - Refurbished (PC5-1085)
pcmg_300,,PC51090,41039348,HP Inc. Probook 640 G1 Notebook 14 HD Intel Core i5-4300M 2.6GHz 160GB HD No Optical Windows 10 Professional 64bit Refurbished (PC5-1090)
pcmg_301,,PC50997,41039308,HP Inc. ProBook 640 G1 Notebook 14HD Intel Core i5-4300M 2.6GHz 120GB SSD HD DVD-ROM Windows 10 Professional 64bit Refurbished (PC5-0997)
pcmg_302,,PC50999,41039310,HP Inc. ProBook 640 G1 Notebook 14HD Intel Core i5-4300M 2.6GHz 250GB SSD HD DVD+/-RW Windows 10 Professional 64bit Refurbished (PC5-0999)
pcmg_303,,PC51011,41039321,HP Inc. EliteBook Revolve 840 G1 Notebook PC - Intel Core i5-4300U 1.9GHz Dual-Core; 8GB DDR3L; 250GB SATA; 14in HD Display; Integrated Graphics; GigE; DP; VGA; Refurbished (PC5-1011)
pcmg_304,,PC51038,40801308,HP Inc. EliteBook 840 G1 Intel Core i5-4300U Dual-Core 1.9GHz Notebook PC - 8GB RAM; 500GB HDD 14in HD LCD; 10/100/1000 Ethernet; 802.11 a/b/g/n; Microsoft Windows 10 Pro 64-bit - Refurbished (PC5-1038)
pcmg_305,,PC51045,40806619,HP Inc. EliteBook 840 G1 Intel Core i5-4300U Dual-Core 1.90GHz Notebook PC - 4GB RAM; 500GB HDD; 14in HD Display; 802.11 a/b/g/n; No ODD; Microsoft Windows 10 Pro 64-bit - Refurbished (PC5-1045)
pcmg_306,,PC51050,40806624,Dell Latitude E7240 Intel Core i5-4200U Dual-Core 1.60GHz Notebook PC - 8GB RAM; 128GB SSD; 12.5in HD Display; 802.11 a/b/g/n; No ODD; WebCam; Windows 10 Pro 64-bit - Refurbished (PC5-1050)
pcmg_307,,PC51052,40809253,HP Inc. Elitebook 745 G3 AMD A10-8700B 1.80GHz Notebook PC - 8GB RAM; 256GB SSD; 14in HD Display; 802.11a/b/g/n; No ODD; Microsoft Windows 10 Pro 64-bit - Refurbished (PC5-1052)
pcmg_308,,PC51000,41039311,HP Inc. ProBook 640 G1 Notebook 14HD Intel Core i5-4300M 2.6GHz 750GB HD DVD+/-RW Windows 10 Professional 64bit Refurbished (PC5-1000)
pcmg_309,,PC51005,41039316,HP Inc. EliteBook Revolve 810 G2 Notebook PC - Intel Core i5-4300U 1.9GHz Dual-Core; 4GB DDR3; 120GB SSD; 11.6in HD Display; Integrated Graphics; GigE; DP; Refurbished (PC5-1005)
pcmg_310,,PC51008,41039319,HP Inc. EliteBook Revolve 810 G2 Notebook PC - Intel Core i5-4300U 1.9GHz Dual-Core; 8GB DDR3; 250GB SSD; 11.6in HD Display; Integrated Graphics; GigE; DP; Refurbished (PC5-1008)
pcmg_311,,PC51130,41039354,Dell Latitude E5540 Intel Core i5-4200U Dual-Core 1.6GHz Notebook PC - 4GB RAM; 500GB HDD; DVD-ROM; 15.6in HD; Integrated Graphics; WiFi; Gigabit Ethernet; Microsoft Windows 10 Pro 64-bit - Refurbished (PC5-1130)
pcmg_312,,PC50996,41039307,HP Inc. ProBook 640 G1 Notebook 14HD Intel Core i5-4300M 2.6GHz 750GB HD DVD+/-RW Windows 10 Professional 64bit Refurbished (PC5-0996)
pcmg_313,,PC51001,41039312,HP Inc. EliteBook Revolve 810 G1 Notebook PC - Intel Core i5-3437U 1.9GHz Dual-Core; 4GB DDR3; 120GB SSD; 11.6in HD Display; Integrated Graphics; GigE; DP; Refurbished (PC5-1001)
pcmg_314,,PC51004,41039315,HP Inc. The 11.6in HP EliteBook Revolve 810 G1 Notebook PC is an entry-level PC; delivering the enterprise-class features today’s professionals want—all at a budget-friendly price. (PC5-1004)
pcmg_315,,PC51094,41039349,Lenovo REF TP T440 I5-4300U 1.9/8/250/14/W10P (PC5-1094)
pcmg_322,,PC51077,40861662,Dell Latitude E5440 Intel Core i5-4200U Dual-Core 1.6GHz Notebook PC - 4GB SoDimm DDR3L; 500GB SATA HDD; 14in HD; Integrated Graphics; 10/100/1000 Ethernet; 802.11 a/b/g/n; DVD-ROM;  Microsoft Windows 10 Pro 64-bit - Refurbished (PC5-1077)
pcmg_325,,PC51127,40940833,HP Inc. EliteBook 745 G3 AMD A8-8600B 1.6GHz Notebook PC - 8GB RAM; 128GB SSD; 14in 1366 x 768; 1x USB-C; VGA; DisplayPort; Microsoft Windows 10 Pro 64-bit - Refurbished (PC5-1127)
pcmg_326,,PC51175,41099930,Dell Latitude E6440 Intel Core i5-4310M Dual-Core 2.7GHz Notebook PC - 4GB RAM; 128GB SSD; 14in HD LCD; Integrated Graphics; DVD-ROM; Microsoft Windows 10 Pro 64-bit - Refurbished (PC5-1175)
pcmg_327,,PC51189,41194710,HP Inc. Elitebook 745 G3 AMD A8-8600B 1.6GHz Notebook PC - 8GB RAM; 128GB SSD; NO ODD; 14in Display (1366 x 768); Webcam; Microsoft Windows 10 Home 64-bit - (Grade B) Refurbished (PC5-1189)
pcmg_328,,PC51201,41203343,HP Inc. Elitebook 840 G1 Notebook 14HD Intel Core i5-4300U 1.9GHz 320GB HD No Optical Windows 10 Professional 64bit - Refurbished (PC5-1201)
pcmg_329,,PC51274,41417594,HP Inc. Elitebook 840 G1 Notebook 14 Intel Core i5-4300U 1.9GHz; 8GB RAM; 1TB HD; No Optical; Windows 10 Professional 64bit - Refurbished (PC5-1274)
pcmg_330,,PC51404,41592711,Dell Latitude E7250 5th Gen Intel Core i5-5300U Dual-Core 2.30GHz Notebook PC - 8GB RAM; 128GB SSD; No Optical Drive; 12.5in HD Display; Intel HD Graphics 5500; Windows 10 Pro 64-bit - Refurbished (PC5-1404)
pcmg_331,,PC51413,41592731,HP Inc. ProBook 640 G2 6th Gen Intel Core i5-6300U Dual-Core 2.40GHz Notebook PC - 8GB RAM; 1TB HDD; No Optical Drive; 14in HD Display; Integrated Graphics; Webcam; Windows 10 Pro 64-bit - Refurbished (PC5-1413)
pcmg_332,,PC51415,41592733,HP Inc. ProBook 640 G2 6th Gen Intel Core i5-6300U Dual-Core 2.40GHz Notebook PC - 8GB RAM; 512GB SSD; No Optical Drive; 14in HD Display; Integrated Graphics; Webcam; Windows 10 Pro 64-bit - Refurbished (PC5-1415)
pcmg_333,,PC50756,40673234,Lenovo ThinkPad T420 Intel Core i5-2520M Dual-Core 2.5GHz Notebook PC -  4GB RAM; 320GB HDD; DVDRW; 14in HD; Gigabit Ethernet; 802.11 a/b/g/n - Refurbished (PC5-0756)
pcmg_334,,PC50672,40680834,Dell Latitude E6420 Notebook 14.0HD Intel Core i5-2520M 2.5GHz; 8GB RAM; 128GB SSD HD; DVD+/-RW; Windows 10 Professional 64bit - Refurbished (PC5-0672)
pcmg_335,,PC50994,40780585,HP Inc. ProBook 640 G1 Intel Core i7-4800MQ Dual-Core 2.7GHz Notebook PC - 4GB RAM; 250GB SATA HDD; 14in HD LCD; DVD-ROM; Microsoft Windows 10 Pro 64-bit - Refurbished (PC5-0994)
pcmg_336,,PC51009,40780586,HP Inc. EliteBook 840 G1 Intel Core i5-4300U Dual-Core 1.9GHz Notebook PC - 4GB RAM; 250GB HDD; 14in LCD; Microsoft Windows 10 Pro 64-bit - Refurbished (PC5-1009)
pcmg_345,,SMW723QZKCXAR,41353360,Samsung Electronics Galaxy Book  12 I5-7200U/8/256/12in/W10P (SM-W723QZKCXAR)
pcmg_370,,PC51407,41592714,Dell Latitude E7450 5th Gen Intel Core i5-5300U Dual-Core 2.30GHz Notebook PC - 8GB RAM; 500GB HDD; No Optical Drive; 14in HD Display; Integrated Graphics; Windows 10 Pro 64-bit - Refurbished (PC5-1407)
pcmg_371,,PC51409,41592716,HP Inc. EliteBook 840 G2 5th Gen Intel Core i5-5300U Dual-Core 2.30GHz Notebook PC - 8GB RAM; 1TB HDD; No Optical Drive; 14in HD Display; Integrated Graphics; Windows 10 Pro 64-bit - Refurbished (PC5-1409)
pcmg_372,,PC51410,41592718,HP Inc. EliteBook 840 G2 5th Gen Intel Core i5-5300U Dual-Core 2.30GHz Notebook PC - 8GB RAM; 500GB HDD; No Optical Drive; 14in HD Display; Integrated Graphics; Windows 10 Pro 64-bit - Refurbished (PC5-1410)
pcmg_373,,PC51416,41592734,HP Inc. Pro Book 640 G1 Core i5-4300M 2.6GHz/4GB RAM/128G SSD/DVDRW/14/Cam/Win 10 HOME 64BIT/Grade B - Refurbished (PC5-1416)
pcmg_374,,PC50857,41039254,HP Inc. Elitebook 8460P Notebook 14HD Intel Core  i5-2520M 2.5GHz 320GB HD DVD-ROM Windows 10 Professional 64bit Refurbished (PC5-0857)
pcmg_375,,PC50970,41039284,Dell Latitude E6440 Notebook - 14in HD Display; Intel Core i5-4300M Dual-Core 2.60GHz; 4GB RAM; 120GB SSD; DVD-ROM Windows 10 Professional 64-bit - Refurbished (PC5-0970)
pcmg_376,,PC51275,41417597,Dell Latitude E5440 Notebook 14HD Intel Core i5-4210U 1.7GHz; 8GB RAM; 1TB HD; DVD+/-RW; Windows 10 Professional 64bit - Refurbished (PC5-1275)
pcmg_377,,PC51280,41417613,Dell Latitude E5450 Notebook 14 HD Intel Core i5-5300U 2.3GHz; 4GB RAM; 128GB SSD HD; No Optical; Windows 10 Professional 64bit - Refurbished (PC5-1280)
pcmg_380,,PC50947,41039262,Dell Latitude E5440 Notebook - 14in HD Display; Intel Core i5-4300U Dual-Core 1.90GHz; 8GB RAM; 500GB 7200rpm SATA; DVD+/-RW; Windows 10 Professional 64-bit - Refurbished (PC5-0947)
pcmg_382,,PC50948,41039263,Dell Latitude E5440 Notebook - 14in HD Display; Intel Core i5-4300U Dual-Core 1.90GHz; 8GB RAM; 250GB SSD; DVD+/-RW; Windows 10 Professional 64-bit - Refurbished (PC5-0948)
pcmg_383,,PC51178,41102441,Lenovo ThinkPad T540p Laptop - Intel Core i5-4300M 2.6GHz CPU - 8GB RAM - 256GB SSD - 15.6in HD Display - 2x USB 3.0 - USB 2.0 - VGA - Mini-DisplayPort - LAN - Wi-Fi - Win 10 Pro 64-bit - Refurbished (PC5-1178)
pcmg_384,,PC51190,41194711,Dell Latitude E5440/Core i5-4200U 1.6GHz/4GB RAM/320GB HDD/DVD/14/Win 10 HOME 64BIT/GRADE B - Refurbished (PC5-1190)
pcmg_385,,PC51276,41417604,Dell Latitude E5450 Notebook 14 HD Intel Core i5-5300U 2.3GHz; 8GB RAM; 1TB HD; No Optical; Windows 10 Professional 64bit - Refurbished (PC5-1276)
pcmg_386,,PC50971,41039285,Dell Latitude E6440 Notebook - 14in HD Display; Intel Core i5-4300M Dual-Core 2.60GHz; 8GB RAM; 250GB 7200rpm SATA; DVD-ROM; Windows 10 Professional 64-bit - Refurbished (PC5-0971)
pcmg_387,,PC50979,41039293,Dell Latitude E7240 Notebook - 12.5in HD Display; Intel Core i5-4300U Dual-Core 1.90GHz; 4GB RAM; 128 SSD; No ODD; Windows 10 Professional 64-bit - Refurbished (PC5-0979)
pcmg_388,,PC50980,41039294,Dell Latitude E7240 Notebook - 12.5in HD Display; Intel Core i5-4300U Dual-Core 1.90GHz; 4GB RAM; 250GB SSD; No ODD; Windows 10 Professional 64-bit - Refurbished (PC5-0980)
pcmg_389,,PC50984,41039297,Dell Latitude E7440 Notebook - 14in HD Display; Intel Core i5-4300U Dual-Core 1.90GHz; 4GB RAM; 120GB SSD; No ODD; Windows 10 Professional 64-bit - Refurbished (PC5-0984)
pcmg_390,,PC50986,41039299,Dell Latitude E7440 Notebook - 14in HD Display; Intel Core i5-4300U Dual-Core 1.90GHz; 8GB RAM; 180 SSD; No ODD; Windows 10 Professional 64-bit - Refurbished (PC5-0986)
pcmg_391,,PC50987,41039300,Dell Latitude E7440 Notebook - 14in HD Display; Intel Core i5-4300U Dual-Core 1.90GHz; 8GB RAM; 750GB 7200rpm SATA; No ODD; Windows 10 Professional 64-bit - Refurbished (PC5-0987)
pcmg_395,,PC50944,41039259,Dell Latitude E5440 Notebook - 14in HD Display; Intel Core i5-4300U Dual-Core 1.90GHz; 4GB RAM; 250GB 7200rpm SATA; DVD-ROM; Windows 10 Professional 64-bit - Refurbished (PC5-0944)
pcmg_396,,PC50945,41039260,Dell Latitude E5440 Notebook - 14in HD Display; Intel Core i5-4300U Dual-Core 1.90GHz; 4GB RAM; 500GB 7200rpm SATA; DVD+/-RW; Windows 10 Professional 64-bit - Refurbished (PC5-0945)
pcmg_397,,PC50946,41039261,Dell Latitude E5440 Notebook - 14in HD Display; Intel Core i5-4300U Dual-Core 1.90GHz; 4GB RAM; 120GB SSD; DVD+/-RW; Windows 10 Professional 64-bit - Refurbished (PC5-0946)
pcmg_400,,PC51078,40861665,Dell Latitude E5440 Intel Core i5-4300U Dual-Core 1.9Ghz Notebook PC - 8GB SoDimm DDR3L; 240GB SATA SSD; 14in HD; Integrated Graphics; 10/100/1000 Ethernet; 802.11 a/b/g/n; DVD-ROM; Microsoft Windows 10 Pro 64-bit - Refurbished (PC5-1078)
pcmg_412,,PC51187,41194708,HP Inc. Probook 640 G1/Core i5-4300M 2.6GHz/4GB RAM/320GB HDD/DVDRW/14/Webcam/Win 10 HOME 64BIT/GRADE B - Refurbished (PC5-1187)
pcmg_417,,PC50870,40592514,Dell Latitude E7440 Ultrabook Intel Core i5-4300U 1.9GHz; 8GB RAM; 256GB SSD; NO ODD; 14in Display; CAM; HDMI; Win10 Pro 64 - Refurbished (PC5-0870)
pcmg_418,,PC50833,40516104,Lenovo REF T430 I5-3320M 2.6/8/500/14in/W10P (PC5-0833)
pcmg_419,,4CH27,40807597,Dell Precision Mobile Workstation 3520 - Core i5 7440HQ / 2.8 GHz - Win 10 Pro 64-bit - 8 GB RAM - 500 GB HDD - 15.6in 1920 x 1080 (Full HD) - Quadro M620 - Wi-Fi; Bluetooth (4CH27)
pcmg_425,,80VG6,40994182,Dell Latitude 7290 8th Gen Intel Core i7 8650U 1.9 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD Class 20 - 12.5in TN 1366 x 768 (HD) - UHD Graphics 620 - Wi-Fi; Bluetooth - BTS - with 3 Years  ProSupport (80VG6)
pcmg_428,,C6JC7,40970737,Dell Latitude 5590 8th Gen Intel Core i5-8350U Quad-Core 1.7GHz Notebook PC - 8GB RAM; 500GB HDD; 15.6in 1366 x 768 (HD); UHD Graphics 620; Wi-Fi; Bluetooth; BTS with 1 Year Hardware Service with Onsite/In-Home Service After Remote Diagnosis (C6JC7)
pcmg_429,,DD34V,40970747,Dell Latitude 5590 8th Gen Intel Core i7-8650U 1.9GHz; 16GB RAM; 512GB SSD Class 20; 15.6in 1920 x 1080 (FHD); UHD Graphics 620; Wi-Fi; Bluetooth; Microsoft Win 10 Pro 64-bit; BTS - with 1 Year Hardware Service with Onsite/In-Home Service After Remote Diagnosis (DD34V)
pcmg_431,,GT5DK,40970739,Dell Latitude 5590 8th Gen Intel Core i5 8250U / 1.6 GHz - Win 10 Pro 64-bit - 8 GB RAM - 500 GB HDD - 15.6in 1366 x 768 (HD) - UHD Graphics 620 - Wi-Fi; Bluetooth - BTS (GT5DK)
pcmg_432,,5JR27UTABA,41555626,HP Inc. EliteBook 840 G5 7th Gen Intel Core i7-7500U 2.7GHz Notebook PC - 8GB RAM; 256GB SSD; 14in IPS 1920 x 1080 (Full HD) Display; Intel HD Graphics 620; Wi-Fi; Bluetooth; Microsoft Windows 10 Pro 64-bit (5JR27UTABA)
pcmg_451,,5HT14UTABA,41554949,HP Inc. ProBook 440 G5 - Core i5 7200U / 2.5 GHz - Win 10 Pro 64-bit - 4 GB RAM - 500 GB HDD - 14in TN 1366 x 768 (HD) - HD Graphics 620 - 802.11ac; Bluetooth - kbd: US (5HT14UTABA)
pcmg_452,,JHDTM,40977516,Dell Latitude 7490 8th Gen Core i5 8250U 1.6 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD Class 20 - 14in IPS 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi; Bluetooth - BTS (JHDTM)
pcmg_459,,6K77V,40970742,Dell Latitude 5590 8th Gen Intel Core i5-8350U Quad-Core 1.7GHz Notebook PC - 8GB RAM; 256GB SSD Class 20; 15.6in 1920 x 1080 (Full HD); UHD Graphics 620; Wi-Fi; Bluetooth; BTS; Microsoft Windows 10 Pro 64-bit with 1 Year ProSupport (6K77V)
pcmg_481,,W2W1D,40977506,Dell Latitude 7490 8th Gen Intel Core i5-8350U Quad-Core 1.7GHz Notebook PC - 8GB RAM; 128GB SSD Class 20; 14in 1366 x 768 (HD); UHD Graphics 620; Wi-Fi; Bluetooth; Microsoft Windows 10 Pro 64-bit - BTS (W2W1D)
pcmg_486,,VM4K3,40970758,Dell Latitude 5490 8th Gen Intel Core i5 8350U / 1.7 GHz - Win 10 Pro 64-bit - 8 GB RAM - 128 GB SSD Class 20 - 14in 1366 x 768 (HD) - UHD Graphics 620 - Wi-Fi; Bluetooth - BTS (VM4K3)
pcmg_500,,89TMN,40970733,Dell Latitude 3590 7th Gen Intel Core i3 7130U 2.7 GHz; 4GB RAM; 500GB HDD - 15.6in 1366 x 768 (HD) - HD Graphics 620 - Wi-Fi; Bluetooth - BTS - Win 10 Pro 64-bit (89TMN)
pcmg_503,,283J2,40977504,Dell Latitude 7490 8th Gen Intel Core i7-8650U 1.9GHz Notebook PC -  8GB RAM; 256GB SSD Class 20; 14in IPS 1920 x 1080 (Full HD);  UHD Graphics 620; WiFi; Bluetooth - BTS; Microsoft Windows 10 Pro 64-bit - with 3 Years  ProSupport (283J2)
pcmg_508,,PY9V9,40702819,Dell Latitude 7285 2-in-1 - Tablet - Core i5 7Y57 / 1.2 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD NVMe - 12.3in touchscreen 2880 x 1920 (3K) - HD Graphics 615 - Wi-Fi; Bluetooth (PY9V9)
pcmg_516,,6NV66,40942020,Dell XPS 13 9370 - 8th Gen Intel Core i5 8250U / 1.6 GHz - Win 10 Pro 64-bit - 8 GB RAM - 128 GB SSD - 13.3in 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi; Bluetooth - with 1 Year Dell ProSupport and Next Business Day On-Site Service (6NV66)
pcmg_522,,VG5J0,40994189,Dell Latitude 7290 - 8th Gen Intel Core i5 8350U / 1.7 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD Class 20 - 12.5in TN 1366 x 768 (HD) - UHD Graphics 620 - Wi-Fi; Bluetooth - BTS - with 3 Years  ProSupport (VG5J0)
pcmg_541,,XF9PJ,40977511,Dell Latitude 7490 8th Gen Intel Core i5-8350U Quad-Core 1.7GHz Notebook PC - 8GB RAM; 256GB SSD Class 20; 14in IPS 1920 x 1080 (Full HD); UHD Graphics 620; Wi-Fi; Bluetooth; Microsoft Windows 10 Pro 64-bit; BTS; with 3 Years ProSupport (XF9PJ)
pcmg_546,,PC50991,40785519,Dell Latitude E7440 Intel Core i7 4600U 2.1GHz; 8GB RAM; 320GB; 14in HD Display; NO ODD; Windows 10 Pro 64-bit - Refurbished (PC5-0991)
pcmg_548,,JTG00001,41613316,Microsoft Surface Go Tablet Pentium Gold 4415Y 1.6GHz/4GB RAM/64GB EMMC/10in/Windows 10 Professional (JTG-00001)
pcmg_566,,FW3HP,40970744,Dell Latitude 3490 8th Gen Intel Core i5-8250U Quad-Core 1.6GHz; 4GB RAM; 500GB HDD; 14in 1366 x 768 (HD); UHD Graphics 620; Wi-Fi; Bluetooth; Microsoft Windows 10 Pro 64-bit; BTS (FW3HP)
pcmg_567,,8JW2G,40970756,Dell Latitude 5490 8th Gen Intel Core i5-8350U Quad-Core 1.70GHz Notebook PC - 8GB RAM; 256GB SSD Class 20; 14in touchscreen 1920 x 1080 (Full HD); UHD Graphics 620; Wi-Fi; Bluetooth; BTS; Microsoft Windows 10 Pro 64-bit (8JW2G)
pcmg_572,,DNDM6,40965797,Dell Latitude 5290 8th Gen Intel Core i5 8350U / 1.7 GHz - Win 10 Pro 64-bit - 8 GB RAM - 500 GB HDD - 12.5in 1366 x 768 (HD) - UHD Graphics 620 - Wi-Fi; Bluetooth - with 1 Year  ProSupport (DNDM6)
pcmg_574,,81AC003EUS,41503255,Lenovo 720S-15IKB 81AC - Core i7 7700HQ / 2.8 GHz - Win 10 Pro 64-bit - 4 GB RAM - 256 GB SSD NVMe - 15.6in IPS 1920 x 1080 (Full HD) - GF GTX 1050 Ti Max-Q / HD Graphics 630 - Wi-Fi; Bluetooth - iron gray (81AC003EUS)
pcmg_575,,3RB67UPABA,41589177,HP Inc. EliteBook 1040 G4 7th Gen Intel Core i7-7600U 2.8GHz Notebook PC - 16GB RAM; 512GB SSD; 14in IPS Display; Microsoft Windows 10 Pro 64-bit (3RB67UPABA)
pcmg_580,,1JS05A4ABA,40808412,HP Inc. Z22n G2 - LED monitor - 21.5in (21.5in viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m² - 1000:1 - 5 ms - HDMI; VGA; DisplayPort - space silver; black pearl chin; die-cast aluminum base with black pearl paint (1JS05A4ABA)
pcmg_582,,YCC64,40994190,Dell Latitude 7390 8th Gen Intel Core i7 8650U / 1.9 GHz - Win 10 Pro 64-bit - 16 GB RAM - 512 GB SSD Class 20 - 13.3in 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi; Bluetooth - BTP - with 3 Years  ProSupport (YCC64)
pcmg_586,,1NW59UTABA,40583112,HP Inc. Chromebook x360 11 G1 EE Intel Celeron N3350 Dual-Core 1.10GHz Notebook PC - 4GB RAM; 32GB eMMC; 11.6in HD UWVA; Touch Screen; 802.11a/b/g/n/ac; Bluetooth (1NW59UTABA)
pcmg_590,,T5Y8D,40970752,Dell Latitude 5490 8th Gen Intel Core i7-8650U 1.9GHz Notebook PC - 8 GB RAM; 256GB SSD Class 20; 14in 1920 x 1080 (Full HD); UHD Graphics 620; Wi-Fi; Bluetooth; Microsoft Windows 10 Pro 64-bit; BTS with 1 Year ProSupport (T5Y8D)
pcmg_591,,LQR00001,41578764,Microsoft Surface Laptop 2 - Core i7 8650U / 1.9 GHz - Win 10 Pro - 8 GB RAM - 256 GB SSD - 13.5in touchscreen 2256 x 1504 - UHD Graphics 620 - Wi-Fi; Bluetooth - platinum - kbd: English - North America - commercial (LQR-00001)
pcmg_592,,KEQ00001,40931117,Microsoft Surface Book 2 - Tablet - with keyboard dock - Core i7 8650U / 1.9 GHz - Win 10 Pro 64-bit - 16 GB RAM - 1 TB SSD - 15in touchscreen 3240 x 2160 - GF GTX 1060 - Wi-Fi; Bluetooth - silver - kbd: English - North America - government; commercial (KEQ-00001)
pcmg_599,,4WFF0,40970729,Dell Latitude 5590 8th Gen Intel Core i5 8350U / 1.7 GHz - Win 10 Pro 64-bit - 8 GB RAM - 128 GB SSD Class 20 - 15.6in 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi; Bluetooth - BTS (4WFF0)
pcmg_600,,4KM6X,40970741,Dell Latitude 5490 8th Gen Intel Core i5-8350U Quad-Core 1.70GHz Notebook PC - 8GB RAM; 256GB SSD Class 20; 14in 1366 x 768 (HD); UHD Graphics 620; Wi-Fi; Bluetooth; Microsoft Windows 10 Pro 64-bit; BTS - with 1 Year ProSupport (4KM6X)
pcmg_601,,RP23X,40970745,Dell Latitude 5490 8th Gen Intel Core i5 8350U / 1.7 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD Class 20 - 14in 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi; Bluetooth - BTS (RP23X)
pcmg_603,,CD19M,40804743,Dell Latitude 7212 Rugged Extreme Tablet - Tablet - Core i5 7300U / 2.6 GHz - Win 10 Pro 64-bit - 8 GB RAM - 128 GB SSD Class 20 - 11.6in touchscreen 1920 x 1080 (Full HD) - HD Graphics 620 - Wi-Fi; Bluetooth - rugged (CD19M)
