clusterID,Values,Size,IDs
cluster_10873, 825633349377; 49822532; , 1,walmart_472; 
cluster_17080, 889661161516; , 2,techcrave_1637; techcrave_1642; 
cluster_6448, FUJM4YU74801050; , 1,techcrave_976; 
cluster_4627, 2EX20USABA; , 1,macmall_678; 
cluster_136, HECB14CA070N; 192018722552; 3GY52UAABA; , 1,bhphotovideo_119; 
cluster_20888, 889842386745; LQS00024; , 4,bestbuy_885; abt_125; antonline_20; buydig_82; 
cluster_13075, 888793736333; , 1,techcrave_571; 
cluster_2724, CF20C0223VM; , 1,portableone_148; 
cluster_4319, 191114786659; , 1,galleon_35; 
cluster_17658, 191114579077; , 2,buydig_278; antonline_507; 
cluster_11406, C771T56G3; 191114468289; , 1,bestbuy_11; 
cluster_7676, 825633356672; 50910615; , 1,walmart_758; 
cluster_12731, B55C63D00AEDA0FC; , 1,massgenie_728; 
cluster_9275, GS73VRSTEALTHPRO225; 824142138977; , 1,truecurate_264; 
cluster_12981, GETSG1DM5AAADSX; , 1,techcrave_1062; 
cluster_5539, GL753VEDS74; B01N2WG5HN; 190781978886; , 1,nautilusnet_51; 
cluster_267, 887758979143; , 1,techcrave_450; 
cluster_6568, RI0Q2AMWKVZOVHSL; 884116255833; , 1,massgenie_323; 
cluster_8961, SE5DC5DABHXO; , 1,portableone_323; 
cluster_10098, UX331UNC4137R; , 1,jw_52; 
cluster_14429, 190780483398; , 1,techcrave_810; 
cluster_12451, 825633353411; 50909449; , 1,walmart_354; 
cluster_6801, 2KD76AV; 191628273720; , 1,cukusa_52; 
cluster_5127, HE1040G3VW21; 889899065532; V2W21UTABA; , 1,sdicraft_127; 
cluster_6982, 5056143612360; NC14V1008-128; , 1,box_0343; 
cluster_14367, 889899041499; , 1,antonline_275; 
cluster_6486, WFVNQG2IEYQ5H5TG; , 1,massgenie_517; 
cluster_5089, NOT05589; 4718017045438; 90NR00K2M03360; , 1,cclonline_110; 
cluster_11481, 1QE69USABA; 190781752677; , 1,howardcomputer_2015; 
cluster_9876, 89950; , 1,abt_151; 
cluster_9823, 888863885589; , 1,rlsteinway_9; 
cluster_1738, 1KV30UAABA; 190781885238; , 1,howardcomputer_49; 
cluster_10833, PC51407; , 1,macmall_231; 
cluster_18262, 190781385783; , 2,buydig_319; antonline_273; 
cluster_3434, Flex414(80SA0004US); 190576402688; , 1,truecurate_483; 
cluster_5303, 4FA70UAABA; 192545545891; , 1,howardcomputer_1427; 
cluster_9215, 190781131069; , 1,techcrave_309; 
cluster_9466, 191376354429; , 1,antonline_1142; 
cluster_12366, 20ER000RUS; 888863987627; , 1,electronicsface_48; 
cluster_883, 969551469; , 1,walmart_351; 
cluster_1388, APMBPLMPXU28; Z0ULMPXU28BH; , 1,sdicraft_17; 
cluster_11110, 149968319; 192545207942; , 1,walmart_677; 
cluster_11511, 20HN001GUS; 191200394720; , 1,howardcomputer_243; 
cluster_9544, MR962LLA; , 1,portableone_24; 
cluster_17604, 191545835322; 20L7005FUS; , 2,antonline_1137; savingslots_53; 
cluster_6054, 191545120138; 20HF005KUS; , 1,howardcomputer_709; 
cluster_19239, 192545300056; 3YE05UTABA; 41040385; , 3,pcmg_648; rlsteinway_71; antonline_207; 
cluster_85, 778486954; , 1,walmart_248; 
cluster_4725, 8XOKPRHSBRT58QN8; , 1,massgenie_416; 
cluster_20022, 2VT78UTABA; 40788408; 192018124448; HEZB15G4VT78; , 3,sdicraft_465; pcmg_228; macmall_62; 
cluster_13782, 841631123757; NXSHXAA006; , 1,bestbuy_50; 
cluster_6716, 192876046449; , 1,buydig_160; 
cluster_797, 3QB09AV; , 1,cukusa_63; 
cluster_7985, 190403227286; 572617295; , 1,walmart_878; 
cluster_3636, 10XRQWHT; IN9U1969; 603813081985; , 1,microcart_46; 
cluster_4316, 889661169291; , 1,techcrave_1619; 
cluster_811, Z0V7|27GHZ|16GB|2TB|En; , 1,portableone_49; 
cluster_7716, 190781337072; DC1FX37UTBCA; , 1,kaizyr_53; 
cluster_278, W0KX6; DECB11W0KX6; 884116283164; , 1,bhphotovideo_96; 
cluster_11500, CF3113088VM; , 1,portableone_146; 
cluster_7611, 190780090381; , 1,techcrave_746; 
cluster_11752, UNEITPAEQQGXD6VC; 192330057233; , 1,massgenie_890; 
cluster_21896, 190781927228; 1LB17UTABA; HE255G61LB17; 40604246; , 5,antonline_384; sdicraft_222; pcmg_107; bhphotovideo_37; macmall_315; 
cluster_1640, 191628292820; B072LTLQYQ; 2CP24EAABD; , 1,gdxtech_26; 
cluster_124, CF54D301KM; 885170324213; , 1,howardcomputer_1219; 
cluster_11658, FUJCED0010000WAAADU; , 1,techcrave_943; 
cluster_14753, 191628043835; B06XGLC9JJ; 80VE000EUS; 1KU84UAABA; , 2,electronicsface_217; howardcomputer_9; 
cluster_5537, HPIG7C01UPABA; , 1,techcrave_511; 
cluster_6999, 816413; 20KH002RUS; 192158800417; , 1,microcenter_109; 
cluster_14046, 885170311183; , 1,techcrave_1455; 
cluster_7460, T440P31228; 825633456105; , 1,bestbuy_783; 
cluster_1953, E6520I524832010P; 841631116650; , 1,bestbuy_534; 
cluster_5729, JLYGZ8JYJ1GXOYVL; 611343101165; , 1,massgenie_695; 
cluster_10079, 886227679935; , 1,techcrave_1834; 
cluster_22402, 884116294108; AW17R57108SLVPUS; LHFQBC0BL7SFANJ4; 928660780; XPS9570MCMG6; , 7,savingslots_132; antonline_18; massgenie_391; buydig_50; walmart_87; bestbuy_139; buydig_263; 
cluster_4770, 417264342; 191376868261; , 1,walmart_738; 
cluster_5339, 5397184081525; HPPGF; , 1,box_0321; 
cluster_6551, FX504GDE4081T; 4712900989588; , 1,jw_34; 
cluster_10753, 51053631; 741498321429; , 1,walmart_299; 
cluster_432, QULKW0ARRM3JW6OS; , 1,massgenie_443; 
cluster_4435, 20MD0023US; 193124474892; , 1,howardcomputer_1769; 
cluster_2006, 191628224166; 1KU26UAABA; , 1,howardcomputer_185; 
cluster_14240, RZ0902385E71R3B1DEMO; 290088103797; , 1,jw_75; 
cluster_4296, 308469068; 825633456013; , 1,walmart_716; 
cluster_2130, SNOLAT221154SA; , 1,techcrave_2158; 
cluster_1812, 200005126; , 1,walmart_831; 
cluster_3613, NOT04286; 4051528335163; PT472E00V00TEN; , 1,cclonline_106; 
cluster_6114, 611907891; 825633445499; , 1,walmart_640; 
cluster_8169, CF19ZE193BM; , 1,portableone_156; 
cluster_12920, 889852000037; , 1,antonline_669; 
cluster_4007, 4NDBUXBMFDCT3QFT; 192563251781; , 1,massgenie_378; 
cluster_7110, 886389036751; , 1,techcrave_1757; 
cluster_16946, PC50985; 41039298; , 2,pcmg_293; macmall_143; 
cluster_4779, 8886419356585; RZ0902202E75R3B1; , 1,jw_209; 
cluster_6161, 4051528300956; PT263E-0PM04MEN; , 1,box_0430; 
cluster_8940, VC80X10SSRAABBAU; , 1,howardcomputer_1079; 
cluster_8707, 604714513568; MC374LLAB; , 1,bestbuy_191; 
cluster_4311, GETBA7345DAEDXX; , 1,techcrave_2296; 
cluster_18409, 825633457300; 41427038; PC51313; , 2,macmall_46; pcmg_184; 
cluster_7473, 64547926353; LTEF5IMY8CYTWZNE; , 1,massgenie_288; 
cluster_10775, AW17R57030SLVPUS; 884116294030; , 1,bestbuy_141; 
cluster_12998, 888793857137; , 1,techcrave_578; 
cluster_6249, GETBE23LQAAFDCX; , 1,techcrave_2548; 
cluster_10970, 192076469703; , 1,techcrave_1201; 
cluster_12793, 247932162; 615317534041; , 1,walmart_703; 
cluster_3223, 290088106033; 80XES00700DEMO; , 1,jw_160; 
cluster_10986, 769375086; , 1,walmart_851; 
cluster_21622, 193015063754; 4RH03UT; 4SU75UTABA; IN5GV585; , 5,antonline_193; microcart_85; howardcomputer_1393; macmall_502; savingslots_60; 
cluster_12816, 759418415950; 287285127; , 1,walmart_278; 
cluster_1329, DC4TB35UTCA; 193015097490; , 1,kaizyr_211; 
cluster_18704, 192158970561; 81H00000US; IN2QL690; LECB300E00US; , 3,microcart_234; antonline_647; bhphotovideo_87; 
cluster_9922, V8F94USABA; 190780323946; , 1,howardcomputer_625; 
cluster_11925, 84116282549; , 1,rlsteinway_2; 
cluster_9514, 56095041; 190403068810; , 1,walmart_139; 
cluster_3663, 13MAG0001DX; 192545368520; , 1,bestbuy_653; 
cluster_88, TWDES15BG75F1MM8N4; , 1,techcrave_1033; 
cluster_19205, 80VJ0000US; 40125732; 190725235860; LEN4280VJ000; , 3,bhphotovideo_72; pcmg_191; truecurate_258; 
cluster_4297, 3BJ31AV; , 1,cukusa_59; 
cluster_5044, 797488393; 889349853450; , 1,walmart_293; 
cluster_6603, 191376122868; 80X50001US; , 1,truecurate_524; 
cluster_7474, 4RG90UT; 192018248717; , 1,savingslots_31; 
cluster_10555, 889800713125; 20AT0063US; , 1,howardcomputer_2171; 
cluster_11603, 20LH0014US; 192330206495; , 1,savingslots_287; 
cluster_9288, 168727998; , 1,walmart_955; 
cluster_3369, 889296586050; , 1,techcrave_605; 
cluster_16337, 3PP87UTABA; 40976992; 192018968448; HE455G539987; , 2,pcmg_440; sdicraft_226; 
cluster_4233, CED0010000WAAADU; , 1,howardcomputer_899; 
cluster_9763, 190403012332; 55472773; , 1,walmart_193; 
cluster_1794, 191376719853; , 1,rlsteinway_73; 
cluster_6154, SM-W720NZKBBTU; 8806088842509; , 1,box_0449; 
cluster_8260, FUJM4YU747CP743229; , 1,techcrave_975; 
cluster_5517, XR7HF; IN9K9817; 884116279341; , 1,microcart_13; 
cluster_774, 888793967362; , 1,techcrave_587; 
cluster_5713, ASR420SARS01; 889349911693; R420SARS01BL; , 1,bhphotovideo_2; 
cluster_9662, 1BS35UT; 192545006286; , 1,savingslots_99; 
cluster_12452, 5YGJIPLCUCUBYV5H; , 1,massgenie_576; 
cluster_5740, 191200858871; 20H5009MUS; , 1,truecurate_439; 
cluster_11169, 15BW069NR; 190781857228; , 1,truecurate_486; 
cluster_13042, LEN20L7002DUS; , 1,techcrave_1279; 
cluster_6803, 4713883928397; NXH54SA002C77; , 1,jw_3; 
cluster_9431, 80XF00AVUS; 192876108222; , 1,savingslots_573; 
cluster_5584, 886389157050; , 1,techcrave_1825; 
cluster_11720, 20HB001AUS; 191376437108; , 1,howardcomputer_1337; 
cluster_5613, 100198372; , 1,walmart_928; 
cluster_8389, RZ0902386E92R3B1; , 1,jw_207; 
cluster_9759, SE3DB5AABDXX; , 1,portableone_310; 
cluster_17513, 889296846789; M9N84USABA; , 2,techcrave_633; howardcomputer_1997; 
cluster_12244, JSBFZEAYSGWP4GEP; 192158789347; , 1,massgenie_219; 
cluster_8460, 889661162698; , 1,techcrave_1567; 
cluster_2304, GETBE23CRDAEDXX; , 1,techcrave_2504; 
cluster_4016, 889842246803; CAGQSR28F2XAZLBV; , 1,massgenie_842; 
cluster_6337, 5397184151440; J4CP6; , 1,box_0324; 
cluster_8689, 4RG85UT; 192330209816; , 1,savingslots_24; 
cluster_13303, BRBUKSMNSK9HDAMU; , 1,massgenie_765; 
cluster_8633, 812177027854; T420I524432010REFURBISHED; , 1,bestbuy_786; 
cluster_7469, E8A64UAABA; 887758943939; , 1,howardcomputer_345; 
cluster_10714, B071X72KV4; 4056409009232; , 1,gdxtech_142; 
cluster_2432, 192876003237; , 1,galleon_39; 
cluster_4139, 4712900700916; P2540UA-XO0198T-OSS1; , 1,box_0421; 
cluster_9012, GETXJ6SS5UABENL; , 1,techcrave_1104; 
cluster_4257, CF54J2878VM; 885170331310; , 1,howardcomputer_261; 
cluster_22440, 192330208727; 192158790664; 20L9001KUS; 20LF000JUS; , 8,truecurate_401; macmall_542; abt_117; antonline_1032; antonline_636; savingslots_162; bestbuy_819; howardcomputer_2107; 
cluster_14815, 193124462943; 20MD0026US; IN5PF026; , 2,antonline_504; microcart_101; 
cluster_2273, 678615077726; 373364720; , 1,walmart_885; 
cluster_9679, , 1,abt_167; 
cluster_129, 821270506951; , 1,antonline_593; 
cluster_503, 192330061506; , 1,techcrave_1309; 
cluster_2469, LEN20L9003EUS; , 1,techcrave_1300; 
cluster_7897, Z0V1|29GHZ|560X|32GB|512G|En; , 1,portableone_86; 
cluster_721, 191628942831; 485542485; , 1,walmart_261; 
cluster_146, 747040973; , 1,walmart_406; 
cluster_3122, 192545493819; , 1,antonline_297; 
cluster_7860, 885170284302; , 1,antonline_1094; 
cluster_4772, 881170322; 615317533877; , 1,walmart_613; 
cluster_8589, PBEVZUBMORKEBJTO; 884116282877; , 1,massgenie_877; 
cluster_5026, 190780646878; 3CW97UTABA; , 1,macmall_29; 
cluster_7358, 192158560168; 20LS0003US; , 1,howardcomputer_1151; 
cluster_14184, GETBE23K5DAEJXX; , 1,techcrave_2524; 
cluster_8376, 888440436005; 20C5008BUS; , 1,howardcomputer_417; 
cluster_22328, 191114515051; NXGTCAA018; A51551G5067; 40859543; T101HAC4GR; , 7,buydig_153; savingslots_576; techcrave_153; howardcomputer_1437; truecurate_226; bestbuy_22; pcmg_639; 
cluster_20339, 889842385045; , 3,buydig_169; antonline_10; abt_116; 
cluster_6807, PC51006; , 1,macmall_137; 
cluster_18912, 192545310789; KH7HBJVNDAHVVC94; DC3YV94UTCA; , 3,massgenie_850; kaizyr_208; buydig_321; 
cluster_9486, DMK4625843; , 1,techcrave_1944; 
cluster_4242, 889349673799; , 1,abt_43; 
cluster_20333, MPXV2LLA; APMPXV2LLA; 190198394668; , 3,portableone_104; bestbuy_222; sdicraft_97; 
cluster_8624, 889661174684; , 1,techcrave_1535; 
cluster_13696, GETBE23Z5AAEFXX; , 1,techcrave_2596; 
cluster_22175, 191114719473; 15BQ110NR; NXH0DAA001; 41193512; , 6,antonline_716; buydig_406; macmall_333; savingslots_433; techcrave_1704; pcmg_192; 
cluster_17105, K570UDES76; 889349929377; , 2,truecurate_412; bestbuy_335; 
cluster_4334, 20L8S40K00; , 1,howardcomputer_1025; 
cluster_1617, 20M9000JUS; , 1,macmall_643; 
cluster_11640, SNOINS194698SA; , 1,techcrave_2033; 
cluster_1506, 191999815079; , 1,techcrave_1159; 
cluster_19980, 1GE44UT; 1GE46UTABA; HE840G41GE46; 190781383710; 40435609; , 3,pcmg_623; savingslots_145; sdicraft_215; 
cluster_11180, 943300007; , 1,howardcomputer_1585; 
cluster_4012, B01BA5IBEA; V2W13UTABA; 884116204497; , 1,electronicsface_199; 
cluster_1114, 888793736326; , 1,techcrave_570; 
cluster_2786, 854340005894; DCBLD01; , 1,kaizyr_83; 
cluster_13986, 20ER000XUS; 889955557070; , 1,howardcomputer_389; 
cluster_7319, G703GI-E5088R; 4718017001649; , 1,box_0286; 
cluster_14, 190780929322; , 1,techcrave_843; 
cluster_16114, 192330431620; 20HH0048US; 40995283; , 2,pcmg_76; macmall_208; 
cluster_11048, 2ZC00EA#ABU; , 1,box_0079; 
cluster_1733, 190781170402; 1BS01UTABA; , 1,howardcomputer_141; 
cluster_3552, NOT04855; 889842272543; JKY00003; , 1,cclonline_121; 
cluster_16174, JKR00001; 889842267839; , 2,portableone_134; howardcomputer_205; 
cluster_884, 884116276937; , 1,antonline_920; 
cluster_2048, S406UABM225R; 4712900971828; , 1,jw_30; 
cluster_6804, PC51038; , 1,macmall_158; 
cluster_16631, VWT1R; NOT05063; 5397184077948; , 2,cclonline_109; box_0471; 
cluster_20297, 884116276432; I57707432SLVPUS; 135670534; BBYM3KV9FX; , 3,bestbuy_424; truecurate_40; walmart_205; 
cluster_3418, 191999592154; , 1,antonline_1091; 
cluster_2697, 889894150653; , 1,antonline_462; 
cluster_22083, 889349471715; C302CADHM4; ASC302CADHM4; 40442319; , 6,abt_4; antonline_1189; galleon_6; truecurate_329; pcmg_696; bhphotovideo_7; 
cluster_17110, 190781714545; Z2A40UT; , 2,savingslots_193; antonline_222; 
cluster_1065, SE1NC5DAEGPO; , 1,portableone_275; 
cluster_18216, 4XN68UAABA; HE14DF4XN68U; , 2,bhphotovideo_129; macmall_509; 
cluster_6087, 889296603146; , 1,techcrave_609; 
cluster_2832, 30023052; 4015625606946; , 1,box_0096; 
cluster_11639, TWDSA14I452BM4M7M9; , 1,techcrave_1045; 
cluster_12122, 65030851299; DCUSB3SDOCKHDVCA; , 1,kaizyr_98; 
cluster_2183, DCAWE79CACA; 92636272425; , 1,kaizyr_97; 
cluster_16568, PC51085; 41039343; , 2,pcmg_299; macmall_152; 
cluster_13729, 193124467641; 20MD0025US; , 1,howardcomputer_1397; 
cluster_3939, 81HN00HVUK; 192940488465; , 1,box_0192; 
cluster_8722, 1NL43UT; , 1,electronicsface_6; 
cluster_3780, DCSA52713475CA; 888863680078; , 1,kaizyr_15; 
cluster_13154, 1BU92USABA; , 1,howardcomputer_1777; 
cluster_2358, MF855LLA; 741807522592; , 1,bestbuy_155; 
cluster_20386, 192876099223; ASC523NADH02; C523NADH02; , 3,abt_147; bestbuy_289; bhphotovideo_125; 
cluster_13069, i53681692GRY; 884116217213; , 1,truecurate_295; 
cluster_11343, I53783510GRY; 884116279990; , 1,savingslots_542; 
cluster_1655, SNOINS238438SD; , 1,techcrave_2114; 
cluster_7135, M44SID3VPXEFUGHK; 889842194319; , 1,massgenie_274; 
cluster_3002, HPI1PJ06USABA; , 1,techcrave_366; 
cluster_17071, 191114243039; , 2,abt_80; antonline_673; 
cluster_478, 40824880; NHQ2RAA001; 191114273364; , 1,pcmg_232; 
cluster_3445, NXGTSAA005; 841631122972; , 1,bestbuy_69; 
cluster_11777, C202SAGJ0033; 4712900476019; , 1,jw_19; 
cluster_5175, 889349653371; , 1,techcrave_1794; 
cluster_8203, 190781664635; 1LF92UT; , 1,truecurate_287; 
cluster_8005, TIEHFSKHWQQEXG0M; , 1,massgenie_545; 
cluster_7544, 826952448; 192018326323; , 1,walmart_545; 
cluster_9081, CF54EP108VM; 885170314573; , 1,howardcomputer_1183; 
cluster_11716, DAL00055; MIDAL00055; 889842242294; , 1,sdicraft_307; 
cluster_10862, KMVWXZQDL0LFEFLY; 889899065532; , 1,massgenie_381; 
cluster_13582, 813567022367; B01MQTJXWZ; Ideapad110s; , 1,electronicsface_211; 
cluster_17671, 888863000000; , 2,savingslots_627; savingslots_622; 
cluster_10700, GP73615; , 1,cukusa_12; 
cluster_9070, 190316901; 737452284503; , 1,walmart_688; 
cluster_3425, 888793831076; , 1,techcrave_539; 
cluster_4533, 4250519946511; XMGA507ghf; B01MTF93PX; , 1,gdxtech_60; 
cluster_18011, 825633455184; E545031194; 704231301; , 2,walmart_945; bestbuy_502; 
cluster_14433, 192158562285; , 1,techcrave_1382; 
cluster_14426, 884116293927; G37797927BLKPUS; , 1,bestbuy_387; 
cluster_21038, 192545016698; 5UT8O4UIEFOPE3II; , 4,massgenie_462; buydig_284; antonline_257; rlsteinway_59; 
cluster_16541, 191628931521; , 2,buydig_385; antonline_9; 
cluster_15465, 889842243338; GWM00001; , 2,abt_45; bestbuy_903; 
cluster_2134, DCCB3532C6T1CA; 191114304006; , 1,kaizyr_79; 
cluster_4483, 191628109258; 619168338; , 1,walmart_65; 
cluster_18280, PC51083; 41039341; , 2,macmall_585; pcmg_160; 
cluster_10980, 888182813133; , 1,techcrave_489; 
cluster_22381, 192158789484; 20L9001MUS; TFV1U4FTHWZDJRB6; V1H00UT; , 7,bestbuy_820; howardcomputer_121; massgenie_629; truecurate_400; savingslots_236; antonline_656; rlsteinway_82; 
cluster_1076, 841631128097; NXGWGAA001; , 1,bestbuy_104; 
cluster_13495, 885106646; 615317531699; , 1,walmart_882; 
cluster_1900, J1K29UPABA; , 1,howardcomputer_2133; 
cluster_3470, K510UFBQ298RDEMO; 290088109959; , 1,jw_40; 
cluster_3935, 191628363520; 2HD15USABA; , 1,howardcomputer_1419; 
cluster_16233, 191628931439; , 2,techcrave_50; antonline_109; 
cluster_1654, 192018237100; 3AS34AV; , 1,cukusa_39; 
cluster_2069, 190780679906; , 1,techcrave_820; 
cluster_11914, 2HU34UTABA; HEZB15G42U34; , 1,sdicraft_437; 
cluster_14289, KMDCGBLSQPUUY4ET; 192018990395; , 1,massgenie_650; 
cluster_13072, 190940222270; 80V50010US; , 1,truecurate_196; 
cluster_6574, BW96HLI5QVZF1F6C; 191628984220; , 1,massgenie_693; 
cluster_10170, 190780242148; , 1,techcrave_770; 
cluster_2410, HE450G52ST09; 2ST09UTABA; , 1,sdicraft_136; 
cluster_10192, E402MAEH01BL; B015ZD6ZX2; , 1,nautilusnet_42; 
cluster_12506, 20HN006BUS; 191999630917; , 1,howardcomputer_655; 
cluster_1714, 738XD; , 1,box_0149; 
cluster_704, LEN20LH0013US; , 1,techcrave_1344; 
cluster_20356, 884116262046; 2YTYK; P55Wr7KL3; B01MR0RG2C; , 3,techcrave_1939; electronicsface_154; howardcomputer_43; 
cluster_17169, 825633455603; PC51261; 41298327; , 2,macmall_76; pcmg_122; 
cluster_3439, 192876029596; DCK540UBQ52SPCBCA; , 1,kaizyr_28; 
cluster_21368, 192018032002; 2UE38UTABA; HE1020G2UE38; , 4,sdicraft_348; buydig_461; techcrave_62; antonline_378; 
cluster_5099, KBZTYJW2PL4KOPJX; 192545318495; , 1,massgenie_745; 
cluster_2268, B06XXH5KS1; PRM55102500; , 1,electronicsface_128; 
cluster_17676, 824142162934; , 2,antonline_987; buydig_131; 
cluster_18442, 191628580781; HEZB14UG42LK; , 2,rlsteinway_70; sdicraft_493; 
cluster_5810, LEN20L9001UUS; , 1,techcrave_1299; 
cluster_2759, 645380314967; 152722851; , 1,walmart_816; 
cluster_21967, 190198705457; 41631400; MRE92LLA; , 5,portableone_2; bestbuy_187; macmall_304; pcmg_19; abt_112; 
cluster_17044, 886389081904; , 2,techcrave_1654; techcrave_1652; 
cluster_7250, APIPW25C12S; 190198300256; MPA52LLA; , 1,sdicraft_619; 
cluster_10731, 806380; 90NB0HX2M00800; 889349987926; , 1,microcenter_29; 
cluster_2928, 813567020622; X9V50UTABA; B01KYCBVF6; , 1,electronicsface_208; 
cluster_2603, 824142166802; , 1,galleon_10; 
cluster_13588, B06W9K4MX7; 1BS49UTABA; 888863652563; , 1,electronicsface_18; 
cluster_10991, 190198203793; , 1,abt_69; 
cluster_10414, 2YG62PA; , 1,jw_110; 
cluster_4982, HPHXIWKQQTKQJXMW; 884116262503; , 1,massgenie_269; 
cluster_20385, 889894758439; 6E8647DB3BFCDF83; UDTA9C8C0XGC92EC; , 3,massgenie_112; massgenie_202; antonline_434; 
cluster_2361, 889349795675; , 1,techcrave_1893; 
cluster_21383, 192545950275; IN5AZ313; 4RB09UTABA; CXAQX5EIQYSBRRNB; , 4,buydig_355; microcart_220; antonline_148; massgenie_44; 
cluster_10774, Z2V44ET#ABU; 190781307037; , 1,box_0500; 
cluster_6422, GETSH1DY5AADDMX; , 1,techcrave_1071; 
cluster_14380, NXGP6AA004; ACC771T32GW; , 1,bhphotovideo_145; 
cluster_16749, PC51195; 41194716; , 2,pcmg_187; macmall_238; 
cluster_1899, GET52628720K010; , 1,techcrave_2249; 
cluster_18191, GA00122US; 447482; 842776102270; , 2,microcenter_42; bestbuy_552; 
cluster_2986, 2WJ93PA; , 1,jw_137; 
cluster_9213, 889349987919; , 1,techcrave_166; 
cluster_1807, 884116298359; , 1,antonline_509; 
cluster_7332, FUJXBUYU758001; , 1,techcrave_991; 
cluster_6735, 889661196556; , 1,techcrave_1548; 
cluster_6797, PDU8WFVXTLVTIWC0; , 1,massgenie_67; 
cluster_12092, YP00Y; 884116229506; DE5510YP00Y; , 1,sdicraft_416; 
cluster_8019, SNOINS230361SA; , 1,techcrave_2085; 
cluster_21601, 192545208246; 3WE68UAABA; HE15DB0030NR; 499554369; 15DB0030NR; , 5,walmart_296; buydig_370; bestbuy_583; truecurate_353; bhphotovideo_29; 
cluster_22345, 191628351268; 2GZ76UTABA; 1JD33UT; DCQZD8OAB5B28JKS; B01LZ25PFL; HE1030G22G76; NXGFTAA008;ES1533C2PE; KVKNGVHCXZXTMTL5; , 7,sdicraft_355; massgenie_191; buydig_505; savingslots_58; nautilusnet_37; massgenie_249; techcrave_36; 
cluster_10982, CF19ZE074BM; , 1,portableone_229; 
cluster_17647, HG0NP; 884116260509; DEL5480HG0NP; , 2,sdicraft_220; howardcomputer_109; 
cluster_6129, LEN20L9001MUS; , 1,techcrave_227; 
cluster_1105, Z0V9|27GHZ|256GB|16GB|En; , 1,portableone_47; 
cluster_1684, GETBB7CACAAFDXX; , 1,techcrave_2438; 
cluster_6647, HEZB15G3X954; 190780624487; X9V54UTABA; , 1,sdicraft_409; 
cluster_4708, HE840G53RF07; 192545006200; 3RF07UTABA; , 1,sdicraft_262; 
cluster_10061, PFVGJKLKPTDGLZ0P; 889842246773; , 1,massgenie_973; 
cluster_13426, 192076934638; 20KN001QUK; , 1,box_0038; 
cluster_8092, 787515; 814855028764; RZ0902385E92R; , 1,microcenter_92; 
cluster_1616, DC64684CA; 85896646846; , 1,kaizyr_176; 
cluster_10336, 814855028795; , 1,galleon_55; 
cluster_473, T1C14UAABA; 889894543363; , 1,howardcomputer_1815; 
cluster_6596, 58EVJRKLDQAYSHJ8; 652513158572; , 1,massgenie_900; 
cluster_11905, Z0UV0002F; 641719000396; , 1,bestbuy_172; 
cluster_3414, GETBB7335DAEEXX; , 1,techcrave_2395; 
cluster_19773, 191628411337; 40661461; 2HU34UTABA; , 3,buydig_167; antonline_332; pcmg_235; 
cluster_2315, 884116313229; I77867229SLVPUS; , 1,bestbuy_445; 
cluster_14057, V1H18UT; 887276248899; , 1,savingslots_240; 
cluster_2400, 191628338696; , 1,antonline_382; 
cluster_12247, APMBU3MNYM24; Z0U3MNYM24BH; , 1,sdicraft_37; 
cluster_3706, GETBE23Y5DAEDXX; , 1,techcrave_2582; 
cluster_10785, 4713883453455; NX.GY9EK.007; , 1,box_0398; 
cluster_3700, SHLZVYEU31WJFFFY; , 1,massgenie_686; 
cluster_1964, 884116276302; 652335863; , 1,walmart_363; 
cluster_4849, I55707279SLV; 190781383062; , 1,savingslots_426; 
cluster_17892, 192330691963; , 2,antonline_522; techcrave_272; 
cluster_2501, FJR00003; B072C3C22L; 889842192933; , 1,gdxtech_139; 
cluster_6049, PT573U03Y00E; 889661157564; , 1,howardcomputer_487; 
cluster_1354, 190780654040; , 1,techcrave_816; 
cluster_433, HEZB15UG5V95; 3YV95UTABA; , 1,sdicraft_519; 
cluster_10997, CF19ZA577BM; , 1,portableone_201; 
cluster_11857, LE530S81H100; 81H1003KUS; 193268216402; , 1,bhphotovideo_93; 
cluster_22014, 20LB0012US; 192330060035; 40989247; LEP52S20LB12; , 5,macmall_575; truecurate_424; bestbuy_809; sdicraft_554; pcmg_664; 
cluster_12446, Z0UBMPTR31BH; APMBPBMPTR31; , 1,sdicraft_7; 
cluster_14301, V8G48USABA; 190780336601; , 1,howardcomputer_525; 
cluster_963, KSR00001; 889842308631; , 1,bestbuy_857; 
cluster_3800, 190198331847; APIPW25C10S; MPHH2LLA; , 1,sdicraft_601; 
cluster_18893, 889842227512; 251504431; , 3,antonline_44; buydig_264; walmart_772; 
cluster_8206, 41518828; 20MD002PUS; 193124461786; , 1,pcmg_632; 
cluster_6352, 888182638392; , 1,techcrave_476; 
cluster_11252, 9S7-16JF31-021; 4719072571290; , 1,box_0209; 
cluster_5612, 191628349210; , 1,antonline_110; 
cluster_22237, 884116260288; 535DE7CBE3A4589E; LATI7480J350V; , 6,buydig_199; massgenie_675; bestbuy_474; antonline_1171; truecurate_76; techcrave_2119; 
cluster_15151, 884116275558; I73735558GRYPUS; , 2,bestbuy_430; truecurate_38; 
cluster_8796, 4251246154217; B072KKWWPT; , 1,gdxtech_186; 
cluster_11569, 41182127; 192330780803; 20KH0075US; , 1,pcmg_568; 
cluster_1338, NH.Q2SEK.001; 4713883261142; , 1,box_0351; 
